Scenario, 0
104717, 1810, 33
104717, 1810, 34
104717, 1810, 35
104717, 1809, 36
104717, 1809, 37
104717, 1809, 39
104718, 1814, 1
104718, 1814, 2
104718, 1814, 3
104718, 1814, 6
104718, 1814, 7
104718, 1814, 10
104718, 1814, 11
104718, 1814, 12
104718, 1814, 15
104718, 1814, 38
104719, 1811, 1, 1000
104719, 1811, 2, 1000
104719, 1811, 3, 1000
104719, 1811, 6, 1000
104719, 1811, 7, 1000
104719, 1811, 10, 1000
104719, 1811, 11, 1000
104719, 1811, 12, 1000
104719, 1811, 15, 1000
104719, 1811, 38, 1000
104721, 1810, 19
104721, 1810, 20
104721, 1810, 22
104721, 1810, 23
104721, 1810, 24
104721, 1810, 26
104721, 1810, 27
104721, 1810, 28
104721, 1810, 29
104721, 1810, 36
104721, 1810, 37
104721, 1810, 39
104723, 1809, 0
104723, 1809, 4
104723, 1809, 5
104723, 1809, 8
104723, 1809, 9
104723, 1814, 13
104723, 1809, 14
104723, 1814, 16
104723, 1814, 17
104723, 1814, 18
104723, 1809, 21
104723, 1814, 25
104723, 1814, 30
104723, 1814, 31
104723, 1814, 32
104723, 1814, 33
104723, 1814, 34
104723, 1814, 35
104723, 1809, 40
104723, 1816, 0
104723, 1816, 1
104723, 1816, 2
104723, 1816, 3
104723, 1816, 4
104724, 1811, 13, 1000
104724, 1811, 16, 1000
104724, 1811, 17, 1000
104724, 1811, 18, 1000
104724, 1811, 25, 1000
104724, 1811, 30, 1000
104724, 1811, 31, 1000
104724, 1811, 32, 1000
104724, 1811, 33, 1000
104724, 1811, 34, 1000
104724, 1811, 35, 1000
104726, 1814, 19
104726, 1814, 20
104726, 1814, 22
104726, 1814, 23
104726, 1814, 24
104726, 1814, 26
104726, 1814, 27
104726, 1814, 28
104726, 1814, 29
104726, 1814, 36
104726, 1814, 37
104726, 1814, 39
104727, 1810, 0
104727, 1809, 1
104727, 1809, 2
104727, 1809, 3
104727, 1810, 4
104727, 1810, 5
104727, 1809, 6
104727, 1809, 7
104727, 1810, 8
104727, 1810, 9
104727, 1809, 10
104727, 1809, 11
104727, 1809, 12
104727, 1810, 14
104727, 1809, 15
104727, 1811, 19, 1000
104727, 1811, 20, 1000
104727, 1810, 21
104727, 1811, 22, 1000
104727, 1811, 23, 1000
104727, 1811, 24, 1000
104727, 1811, 26, 1000
104727, 1811, 27, 1000
104727, 1811, 28, 1000
104727, 1811, 29, 1000
104727, 1811, 36, 1000
104727, 1811, 37, 1000
104727, 1809, 38
104727, 1811, 39, 1000
104727, 1810, 40
104728, 1814, 0
104728, 1814, 4
104728, 1814, 5
104728, 1814, 8
104728, 1814, 9
104728, 1814, 14
104728, 1814, 21
104728, 1814, 40
104729, 1811, 0, 1000
104729, 1811, 4, 1000
104729, 1811, 5, 1000
104729, 1811, 8, 1000
104729, 1811, 9, 1000
104729, 1811, 14, 1000
104729, 1811, 21, 1000
104729, 1811, 40, 1000
104731, 1810, 1
104731, 1810, 2
104731, 1810, 3
104731, 1810, 6
104731, 1810, 7
104731, 1810, 10
104731, 1810, 11
104731, 1810, 12
104731, 1809, 13
104731, 1810, 15
104731, 1809, 16
104731, 1809, 17
104731, 1809, 18
104731, 1811, 19, 1000
104731, 1811, 20, 1000
104731, 1811, 22, 1000
104731, 1811, 23, 1000
104731, 1811, 24, 1000
104731, 1809, 25
104731, 1811, 26, 1000
104731, 1811, 27, 1000
104731, 1811, 28, 1000
104731, 1809, 30
104731, 1809, 31
104731, 1809, 32
104731, 1809, 33
104731, 1809, 34
104731, 1809, 35
104731, 1810, 38
104732, 1814, 1
104732, 1814, 2
104732, 1814, 3
104732, 1814, 6
104732, 1814, 7
104732, 1814, 10
104732, 1814, 11
104732, 1814, 12
104732, 1814, 15
104732, 1814, 38
104733, 1811, 0, 1000
104733, 1811, 1, 1000
104733, 1811, 2, 1000
104735, 1810, 13
104735, 1810, 16
104735, 1810, 17
104735, 1810, 18
104735, 1809, 19
104735, 1809, 20
104735, 1809, 22
104735, 1809, 23
104735, 1809, 24
104735, 1810, 25
104735, 1809, 26
104735, 1809, 27
104735, 1809, 28
104735, 1809, 29
104735, 1810, 30
104735, 1810, 31
104735, 1810, 32
104735, 1810, 33
104735, 1810, 34
104735, 1810, 35
104735, 1809, 36
104735, 1809, 37
104735, 1809, 39
104736, 1811, 13, 1000
104736, 1811, 16, 1000
104736, 1811, 17, 1000
104736, 1811, 18, 1000
104736, 1811, 25, 1000
104736, 1811, 30, 1000
104736, 1811, 31, 1000
104738, 1801, 1025, 4
104738, 1811, 1, 1000
104738, 1811, 2, 1000
104738, 1811, 3, 1000
104739, 1809, 0
104739, 1809, 4
104739, 1809, 5
104739, 1809, 8
104739, 1809, 9
104739, 1809, 14
104739, 1810, 19
104739, 1810, 20
104739, 1809, 21
104739, 1810, 22
104739, 1810, 23
104739, 1810, 24
104739, 1810, 26
104739, 1810, 27
104739, 1810, 28
104739, 1810, 29
104739, 1810, 36
104739, 1810, 37
104739, 1810, 39
104739, 1809, 40
104740, 1811, 19, 1000
104740, 1811, 20, 1000
104740, 1811, 22, 1000
104740, 1811, 23, 1000
104740, 1811, 24, 1000
104741, 1811, 13, 1000
104741, 1811, 16, 1000
104741, 1811, 17, 1000
104743, 1810, 0
104743, 1809, 1
104743, 1809, 2
104743, 1809, 3
104743, 1810, 4
104743, 1810, 5
104743, 1809, 6
104743, 1809, 7
104743, 1810, 8
104743, 1810, 9
104743, 1809, 10
104743, 1809, 11
104743, 1809, 12
104743, 1810, 14
104743, 1809, 15
104743, 1810, 21
104743, 1809, 38
104743, 1810, 40
104744, 1811, 19, 1000
104744, 1811, 20, 1000
104744, 1811, 22, 1000
104744, 1811, 23, 1000
104744, 1811, 24, 1000
104744, 1811, 26, 1000
104744, 1811, 27, 1000
104745, 1811, 0, 1000
104745, 1811, 4, 1000
104748, 1814, 0
104748, 1810, 1
104748, 1810, 2
104748, 1810, 3
104748, 1814, 4
104748, 1814, 5
104748, 1810, 6
104748, 1810, 7
104748, 1814, 8
104748, 1814, 9
104748, 1810, 10
104748, 1810, 11
104748, 1810, 12
104748, 1809, 13
104748, 1814, 14
104748, 1810, 15
104748, 1809, 16
104748, 1809, 17
104748, 1809, 18
104748, 1814, 21
104748, 1809, 25
104748, 1809, 30
104748, 1809, 31
104748, 1809, 32
104748, 1809, 33
104748, 1809, 34
104748, 1809, 35
104748, 1810, 38
104748, 1814, 40
104749, 1811, 0, 1000
104749, 1811, 4, 1000
104749, 1811, 5, 1000
104749, 1811, 8, 1000
104749, 1811, 9, 1000
104749, 1811, 14, 1000
104749, 1811, 21, 1000
104751, 1814, 1
104751, 1814, 2
104751, 1814, 3
104751, 1814, 6
104751, 1814, 7
104751, 1814, 10
104751, 1814, 11
104751, 1814, 12
104751, 1814, 15
104751, 1814, 38
104752, 1811, 0, 1000
104752, 1811, 1, 1000
104752, 1811, 2, 1000
104752, 1811, 3, 1000
104752, 1811, 4, 1000
104753, 1810, 13
104753, 1810, 16
104753, 1810, 17
104753, 1810, 18
104753, 1809, 19
104753, 1809, 20
104753, 1809, 22
104753, 1809, 23
104753, 1809, 24
104753, 1810, 25
104753, 1809, 26
104753, 1809, 27
104753, 1809, 28
104753, 1809, 29
104753, 1810, 30
104753, 1810, 31
104753, 1810, 32
104753, 1810, 33
104753, 1810, 34
104753, 1810, 35
104753, 1809, 36
104753, 1809, 37
104753, 1809, 39
104755, 1811, 0, 1000
104755, 1811, 4, 1000
104755, 1811, 5, 1000
104755, 1811, 8, 1000
104755, 1811, 9, 1000
104755, 1814, 13
104755, 1814, 16
104755, 1814, 17
104755, 1814, 18
104755, 1814, 25
104755, 1814, 30
104755, 1814, 31
104755, 1814, 32
104755, 1814, 33
104755, 1814, 34
104755, 1814, 35
104756, 1811, 13, 1000
104756, 1811, 16, 1000
104756, 1811, 17, 1000
104757, 1811, 1, 1000
104757, 1811, 2, 1000
104757, 1811, 3, 1000
104758, 1809, 0
104758, 1809, 4
104758, 1809, 5
104758, 1809, 8
104758, 1809, 9
104758, 1809, 14
104758, 1810, 19
104758, 1810, 20
104758, 1809, 21
104758, 1810, 22
104758, 1810, 23
104758, 1810, 24
104758, 1810, 26
104758, 1810, 27
104758, 1810, 28
104758, 1810, 29
104758, 1810, 36
104758, 1810, 37
104758, 1810, 39
104758, 1809, 40
104759, 1811, 13, 1000
104759, 1811, 16, 1000
104759, 1811, 17, 1000
104759, 1811, 18, 1000
104759, 1814, 19
104759, 1814, 20
104759, 1814, 22
104759, 1814, 23
104759, 1814, 24
104759, 1814, 26
104759, 1814, 27
104759, 1814, 28
104759, 1814, 29
104759, 1814, 36
104759, 1814, 37
104759, 1814, 39
104760, 1811, 19, 1000
104760, 1811, 20, 1000
104762, 1810, 0
104762, 1809, 1
104762, 1809, 2
104762, 1809, 3
104762, 1810, 4
104762, 1810, 5
104762, 1809, 6
104762, 1809, 7
104762, 1810, 8
104762, 1810, 9
104762, 1809, 10
104762, 1809, 11
104762, 1809, 12
104762, 1811, 13, 1000
104762, 1810, 14
104762, 1809, 15
104762, 1811, 16, 1000
104762, 1811, 17, 1000
104762, 1811, 18, 1000
104762, 1810, 21
104762, 1811, 25, 1000
104762, 1809, 38
104762, 1810, 40
104764, 1811, 19, 1000
104764, 1811, 20, 1000
104764, 1811, 22, 1000
104764, 1811, 23, 1000
104764, 1811, 24, 1000
104764, 1811, 26, 1000
104766, 1811, 0, 1000
104766, 1810, 1
104766, 1810, 2
104766, 1810, 3
104766, 1811, 4, 1000
104766, 1811, 5, 1000
104766, 1810, 6
104766, 1810, 7
104766, 1811, 8, 1000
104766, 1810, 10
104766, 1810, 11
104766, 1810, 12
104766, 1809, 13
104766, 1810, 15
104766, 1809, 16
104766, 1809, 17
104766, 1809, 18
104766, 1809, 25
104766, 1809, 30
104766, 1809, 31
104766, 1809, 32
104766, 1809, 33
104766, 1809, 34
104766, 1809, 35
104766, 1810, 38
104770, 1810, 13
104770, 1810, 16
104770, 1810, 17
104770, 1810, 18
104770, 1809, 19
104770, 1809, 20
104770, 1809, 22
104770, 1809, 23
104770, 1809, 24
104770, 1810, 25
104770, 1809, 26
104770, 1809, 27
104770, 1809, 28
104770, 1809, 29
104770, 1810, 30
104770, 1810, 31
104770, 1810, 32
104770, 1810, 33
104770, 1810, 34
104770, 1810, 35
104770, 1809, 36
104770, 1809, 37
104770, 1809, 39
104771, 1814, 1
104771, 1814, 2
104771, 1814, 3
104771, 1814, 6
104771, 1814, 7
104771, 1814, 10
104771, 1814, 11
104771, 1814, 12
104771, 1814, 15
104771, 1814, 38
104772, 1811, 1, 1000
104772, 1811, 2, 1000
104772, 1811, 3, 1000
104772, 1811, 6, 1000
104772, 1811, 7, 1000
104772, 1811, 10, 1000
104772, 1811, 11, 1000
104772, 1811, 12, 1000
104772, 1811, 15, 1000
104772, 1811, 38, 1000
104774, 1810, 19
104774, 1810, 20
104774, 1810, 22
104774, 1810, 23
104774, 1810, 24
104774, 1810, 26
104774, 1810, 27
104774, 1810, 28
104774, 1810, 29
104774, 1810, 36
104774, 1810, 37
104774, 1810, 39
104775, 1809, 0
104775, 1809, 4
104775, 1809, 5
104775, 1809, 8
104775, 1809, 9
104775, 1814, 13
104775, 1809, 14
104775, 1814, 16
104775, 1814, 17
104775, 1814, 18
104775, 1809, 21
104775, 1814, 25
104775, 1814, 30
104775, 1814, 31
104775, 1814, 32
104775, 1814, 33
104775, 1814, 34
104775, 1814, 35
104775, 1809, 40
104775, 1816, 0
104775, 1816, 1
104775, 1816, 2
104775, 1816, 3
104775, 1816, 4
104776, 1811, 13, 1000
104776, 1811, 16, 1000
104776, 1811, 17, 1000
104776, 1811, 18, 1000
104776, 1811, 25, 1000
104776, 1811, 30, 1000
104776, 1811, 31, 1000
104776, 1811, 32, 1000
104776, 1811, 33, 1000
104776, 1811, 34, 1000
104776, 1811, 35, 1000
104778, 1814, 19
104778, 1814, 20
104778, 1814, 22
104778, 1814, 23
104778, 1814, 24
104778, 1814, 26
104778, 1814, 27
104778, 1814, 28
104778, 1814, 29
104778, 1814, 36
104778, 1814, 37
104778, 1814, 39
104779, 1810, 0
104779, 1809, 1
104779, 1809, 2
104779, 1809, 3
104779, 1810, 4
104779, 1810, 5
104779, 1809, 6
104779, 1809, 7
104779, 1810, 8
104779, 1810, 9
104779, 1809, 10
104779, 1809, 11
104779, 1809, 12
104779, 1810, 14
104779, 1809, 15
104779, 1811, 19, 1000
104779, 1811, 20, 1000
104779, 1810, 21
104779, 1811, 22, 1000
104779, 1811, 23, 1000
104779, 1811, 24, 1000
104779, 1811, 26, 1000
104779, 1811, 27, 1000
104779, 1811, 28, 1000
104779, 1811, 29, 1000
104779, 1811, 36, 1000
104779, 1811, 37, 1000
104779, 1809, 38
104779, 1811, 39, 1000
104779, 1810, 40
104780, 1814, 0
104780, 1814, 4
104780, 1814, 5
104780, 1814, 8
104780, 1814, 9
104780, 1814, 14
104780, 1814, 21
104780, 1814, 40
104781, 1811, 0, 1000
104781, 1811, 4, 1000
104781, 1811, 5, 1000
104781, 1811, 8, 1000
104783, 1801, 1025, 9
104783, 1810, 1
104783, 1810, 2
104783, 1810, 3
104783, 1810, 6
104783, 1810, 7
104783, 1810, 10
104783, 1810, 11
104783, 1810, 12
104783, 1809, 13
104783, 1810, 15
104783, 1809, 16
104783, 1809, 17
104783, 1809, 18
104783, 1811, 19, 1000
104783, 1811, 20, 1000
104783, 1811, 22, 1000
104783, 1811, 23, 1000
104783, 1811, 24, 1000
104783, 1809, 25
104783, 1811, 26, 1000
104783, 1811, 27, 1000
104783, 1809, 30
104783, 1809, 31
104783, 1809, 32
104783, 1809, 33
104783, 1809, 34
104783, 1809, 35
104783, 1810, 38
104784, 1814, 1
104784, 1814, 2
104784, 1814, 3
104784, 1814, 6
104784, 1814, 7
104784, 1814, 10
104784, 1814, 11
104784, 1814, 12
104784, 1814, 15
104784, 1814, 38
104785, 1811, 0, 1000
104785, 1811, 1, 1000
104785, 1811, 2, 1000
104787, 1810, 13
104787, 1810, 16
104787, 1810, 17
104787, 1810, 18
104787, 1809, 19
104787, 1809, 20
104787, 1809, 22
104787, 1809, 23
104787, 1809, 24
104787, 1810, 25
104787, 1809, 26
104787, 1809, 27
104787, 1809, 28
104787, 1809, 29
104787, 1810, 30
104787, 1810, 31
104787, 1810, 32
104787, 1810, 33
104787, 1810, 34
104787, 1810, 35
104787, 1809, 36
104787, 1809, 37
104787, 1809, 39
104788, 1811, 13, 1000
104788, 1811, 16, 1000
104788, 1811, 17, 1000
104788, 1811, 18, 1000
104788, 1811, 25, 1000
104790, 1811, 1, 1000
104790, 1811, 2, 1000
104790, 1811, 3, 1000
104790, 1811, 6, 1000
104791, 1809, 0
104791, 1809, 4
104791, 1809, 5
104791, 1809, 8
104791, 1809, 9
104791, 1809, 14
104791, 1810, 19
104791, 1810, 20
104791, 1809, 21
104791, 1810, 22
104791, 1810, 23
104791, 1810, 24
104791, 1810, 26
104791, 1810, 27
104791, 1810, 28
104791, 1810, 29
104791, 1810, 36
104791, 1810, 37
104791, 1810, 39
104791, 1809, 40
104792, 1811, 19, 1000
104792, 1811, 20, 1000
104792, 1811, 22, 1000
104792, 1811, 23, 1000
104792, 1811, 24, 1000
104793, 1811, 13, 1000
104793, 1811, 16, 1000
104793, 1811, 17, 1000
104795, 1810, 0
104795, 1809, 1
104795, 1809, 2
104795, 1809, 3
104795, 1810, 4
104795, 1810, 5
104795, 1809, 6
104795, 1809, 7
104795, 1810, 8
104795, 1810, 9
104795, 1809, 10
104795, 1809, 11
104795, 1809, 12
104795, 1810, 14
104795, 1809, 15
104795, 1810, 21
104795, 1809, 38
104795, 1810, 40
104796, 1811, 19, 1000
104796, 1811, 20, 1000
104796, 1811, 22, 1000
104796, 1811, 23, 1000
104796, 1811, 24, 1000
104796, 1811, 26, 1000
104796, 1811, 27, 1000
104796, 1811, 28, 1000
104797, 1811, 0, 1000
104797, 1811, 4, 1000
104800, 1814, 0
104800, 1810, 1
104800, 1810, 2
104800, 1810, 3
104800, 1814, 4
104800, 1814, 5
104800, 1810, 6
104800, 1810, 7
104800, 1814, 8
104800, 1814, 9
104800, 1810, 10
104800, 1810, 11
104800, 1810, 12
104800, 1809, 13
104800, 1814, 14
104800, 1810, 15
104800, 1809, 16
104800, 1809, 17
104800, 1809, 18
104800, 1814, 21
104800, 1809, 25
104800, 1809, 30
104800, 1809, 31
104800, 1809, 32
104800, 1809, 33
104800, 1809, 34
104800, 1809, 35
104800, 1810, 38
104800, 1814, 40
104801, 1811, 0, 1000
104801, 1811, 4, 1000
104801, 1811, 5, 1000
104801, 1811, 8, 1000
104801, 1811, 9, 1000
104801, 1811, 14, 1000
104801, 1811, 21, 1000
104801, 1811, 40, 1000
104803, 1814, 1
104803, 1814, 2
104803, 1814, 3
104803, 1814, 6
104803, 1814, 7
104803, 1814, 10
104803, 1814, 11
104803, 1814, 12
104803, 1814, 15
104803, 1814, 38
104804, 1811, 0, 1000
104804, 1811, 1, 1000
104804, 1811, 2, 1000
104804, 1811, 3, 1000
104804, 1811, 4, 1000
104804, 1811, 5, 1000
104805, 1810, 13
104805, 1810, 16
104805, 1810, 17
104805, 1810, 18
104805, 1809, 19
104805, 1809, 20
104805, 1809, 22
104805, 1809, 23
104805, 1809, 24
104805, 1810, 25
104805, 1809, 26
104805, 1809, 27
104805, 1809, 28
104805, 1809, 29
104805, 1810, 30
104805, 1810, 31
104805, 1810, 32
104805, 1810, 33
104805, 1810, 34
104805, 1810, 35
104805, 1809, 36
104805, 1809, 37
104805, 1809, 39
104806, 1814, 13
104806, 1814, 16
104806, 1814, 17
104806, 1814, 18
104806, 1814, 25
104806, 1814, 30
104806, 1814, 31
104806, 1814, 32
104806, 1814, 33
104806, 1814, 34
104806, 1814, 35
104807, 1811, 0, 1000
104807, 1811, 4, 1000
104807, 1811, 5, 1000
104807, 1811, 8, 1000
104807, 1811, 9, 1000
104807, 1811, 13, 1000
104809, 1811, 1, 1000
104809, 1811, 2, 1000
104809, 1811, 3, 1000
104809, 1811, 6, 1000
104810, 1809, 0
104810, 1809, 4
104810, 1809, 5
104810, 1809, 8
104810, 1809, 9
104810, 1809, 14
104810, 1810, 19
104810, 1810, 20
104810, 1809, 21
104810, 1810, 22
104810, 1810, 23
104810, 1810, 24
104810, 1810, 26
104810, 1810, 27
104810, 1810, 28
104810, 1810, 29
104810, 1810, 36
104810, 1810, 37
104810, 1810, 39
104810, 1809, 40
104811, 1811, 13, 1000
104811, 1811, 16, 1000
104811, 1811, 17, 1000
104811, 1811, 18, 1000
104811, 1814, 19
104811, 1814, 20
104811, 1814, 22
104811, 1814, 23
104811, 1814, 24
104811, 1811, 25, 1000
104811, 1814, 26
104811, 1814, 27
104811, 1814, 28
104811, 1814, 29
104811, 1814, 36
104811, 1814, 37
104811, 1814, 39
104812, 1811, 19, 1000
104812, 1811, 20, 1000
104812, 1811, 22, 1000
104812, 1811, 23, 1000
104812, 1811, 24, 1000
104814, 1810, 0
104814, 1809, 1
104814, 1809, 2
104814, 1809, 3
104814, 1810, 4
104814, 1810, 5
104814, 1809, 6
104814, 1809, 7
104814, 1810, 8
104814, 1810, 9
104814, 1809, 10
104814, 1809, 11
104814, 1809, 12
104814, 1811, 13, 1000
104814, 1810, 14
104814, 1809, 15
104814, 1811, 16, 1000
104814, 1811, 17, 1000
104814, 1811, 18, 1000
104814, 1810, 21
104814, 1811, 25, 1000
104814, 1809, 38
104814, 1810, 40
104816, 1811, 19, 1000
104816, 1811, 20, 1000
104816, 1811, 22, 1000
104816, 1811, 23, 1000
104816, 1811, 24, 1000
104816, 1811, 26, 1000
104818, 1811, 0, 1000
104818, 1810, 1
104818, 1810, 2
104818, 1810, 3
104818, 1811, 4, 1000
104818, 1811, 5, 1000
104818, 1810, 6
104818, 1810, 7
104818, 1811, 8, 1000
104818, 1811, 9, 1000
104818, 1810, 10
104818, 1810, 11
104818, 1810, 12
104818, 1809, 13
104818, 1810, 15
104818, 1809, 16
104818, 1809, 17
104818, 1809, 18
104818, 1809, 25
104818, 1809, 30
104818, 1809, 31
104818, 1809, 32
104818, 1809, 33
104818, 1809, 34
104818, 1809, 35
104818, 1810, 38
104822, 1810, 13
104822, 1810, 16
104822, 1810, 17
104822, 1810, 18
104822, 1809, 19
104822, 1809, 20
104822, 1809, 22
104822, 1809, 23
104822, 1809, 24
104822, 1810, 25
104822, 1809, 26
104822, 1809, 27
104822, 1809, 28
104822, 1809, 29
104822, 1810, 30
104822, 1810, 31
104822, 1810, 32
104822, 1810, 33
104822, 1810, 34
104822, 1810, 35
104822, 1809, 36
104822, 1809, 37
104822, 1809, 39
104823, 1814, 1
104823, 1814, 2
104823, 1814, 3
104823, 1814, 6
104823, 1814, 7
104823, 1814, 10
104823, 1814, 11
104823, 1814, 12
104823, 1814, 15
104823, 1814, 38
104824, 1811, 1, 1000
104824, 1811, 2, 1000
104824, 1811, 3, 1000
104824, 1811, 6, 1000
104824, 1811, 7, 1000
104824, 1811, 10, 1000
104824, 1811, 11, 1000
104824, 1811, 12, 1000
104824, 1811, 15, 1000
104824, 1811, 38, 1000
104826, 1810, 19
104826, 1810, 20
104826, 1810, 22
104826, 1810, 23
104826, 1810, 24
104826, 1810, 26
104826, 1810, 27
104826, 1810, 28
104826, 1810, 29
104826, 1810, 36
104826, 1810, 37
104826, 1810, 39
104827, 1809, 0
104827, 1809, 4
104827, 1809, 5
104827, 1809, 8
104827, 1809, 9
104827, 1814, 13
104827, 1809, 14
104827, 1814, 16
104827, 1814, 17
104827, 1814, 18
104827, 1809, 21
104827, 1814, 25
104827, 1814, 30
104827, 1814, 31
104827, 1814, 32
104827, 1814, 33
104827, 1814, 34
104827, 1814, 35
104827, 1809, 40
104827, 1816, 0
104827, 1816, 1
104827, 1816, 2
104827, 1816, 3
104827, 1816, 4
104828, 1811, 16, 16841
